Date,FDIC certificate number,Primary ABA routing number,Financial institution name,Address,City,State,Zip Code,Rank by $ Deposits,Deposits $,Accounts #,Average deposit $,Unrealized gain-loss $,Unrealized gain-loss % of tier 1 capital,URL,URLs to accept or solicit deposits,Teller,Plaid
6/30/2023,14513,72407929,THUMB BANK & TRUST,7254 MICHIGAN AVENUE ,PIGEON,MI,48755,1549,"$496,647,000",21871,"$22,708","-$21,992,000",-44.08%,WWW.THUMB.BANK,,Unknown,#N/A
6/30/2023,90169,211372828,BLUESTONE BANK,756 ORCHARD STREET ,RAYNHAM,MA,2767,727,"$1,233,625,000",43455,"$28,389","-$52,381,000",-36.93%,www.bluestone.bank,,Unknown,#N/A
6/30/2023,12457,81504172,"CITIZENS BANK OF EDINA, THE",117 SOUTH MAIN STREET ,EDINA,MO,63537,3940,"$80,199,000",3979,"$20,156","-$373,000",-3.44%,http://www.cbofe.com,,Unknown,#N/A
6/30/2023,1860,73905653,MONTEZUMA STATE BANK,101 SOUTH 4TH STREET ,MONTEZUMA,IA,50171,4302,"$49,238,000",2210,"$22,280","-$947,000",-14.38%,http://www.montestatebank.com,,Unknown,#N/A
6/30/2023,24085,113110984,CITIZENS NATIONAL BANK,1320 LOOP 304 EAST ,CROCKETT,TX,75835,3806,"$93,080,000",3233,"$28,791","-$3,726,000",-30.38%,http://www.cnbcrockett.com,,Unknown,Supported
6/30/2023,9356,65302963,"COMMERCIAL BANK, THE",175 HOPPER AVENUE ,DE KALB,MS,39328,2652,"$224,256,000",8129,"$27,587","-$20,134,000",-80.05%,www.commercialbankms.com,,Unknown,#N/A
6/30/2023,8943,91300641,MERCHANTS BANK,210 SOUTH MAIN ,RUGBY,ND,58368,2789,"$204,425,000",5782,"$35,355","-$5,112,000",-24.46%,www.merchantsbankrugby.com,www.merchantsbankfairview.com,Unknown,Supported
6/30/2023,17308,121301578,CENTRAL PACIFIC BANK,220 SOUTH KING STREET ,HONOLULU,HI,96813,179,"$6,835,347,000",206829,"$33,048","-$191,246,000",-27.78%,WWW.CPB.BANK,www.centralpacificbank.com,Unknown,#N/A
6/30/2023,6605,42205009,MERCHANTS NATIONAL BANK,100 NORTH HIGH STREET ,HILLSBORO,OH,45133,767,"$1,136,561,000",46986,"$24,189","-$23,905,000",-23.29%,www.merchantsnat.com,,Unknown,Supported
6/30/2023,5673,63103407,CITIZENS BANK AND TRUST,2 EAST WALL STREET ,FROSTPROOF,FL,33843,719,"$1,246,055,000",30977,"$40,225","-$93,799,000",-93.53%,http://www.citizens-bank.com,,Unknown,#N/A
6/30/2023,10352,111306088,CROWELL STATE BANK,100 EAST COMMERCE STREET ,CROWELL,TX,792270848,4365,"$43,712,000",1538,"$28,421","-$664,000",-12.72%,http://www.crowellstatebank.com,,Unknown,Supported
6/30/2023,7230,21303618,"NBT BANK, NATIONAL ASSOCIATION",52 SOUTH BROAD STREET ,NORWICH,NY,13815,142,"$9,696,206,000",519291,"$18,672","-$322,500,000",-28.16%,www.nbtbank.com,,Unknown,#N/A
6/30/2023,11903,111913879,TEXAS HERITAGE BANK,1208 SOUTH MAIN STREET ,BOERNE,TX,780062814,2840,"$196,754,000",5387,"$36,524","-$2,573,000",-11.65%,www.texasheritage.bank,,Unknown,#N/A
6/30/2023,2700,42102403,FIRST SOUTHERN NATIONAL BANK,27 PUBLIC SQUARE ,LANCASTER,KY,40444,790,"$1,096,417,000",53917,"$20,335","-$24,660,000",-24.44%,WWW.FSNB.NET,,Unknown,Supported
6/30/2023,4960,64102944,FIRST FARMERS AND COMMERCIAL BANK,441 SPRING STREET ,PIKEVILLE,TN,37367,2898,"$189,230,000",7782,"$24,316","-$2,065,000",-11.61%,www.ffandcb.com,,Unknown,#N/A
6/30/2023,13220,42309222,"PEOPLES BANK CO., THE",112 WEST MAIN STREET ,COLDWATER,OH,45828,1269,"$625,430,000",24660,"$25,362","-$46,256,000",-58.08%,http://www.pbc.bank,,Unknown,#N/A
6/30/2023,14404,111911965,FARMERS STATE BANK OF NEWCASTLE,722 BROADWAY AVENUE ,NEWCASTLE,TX,76372,4254,"$53,034,000",1155,"$45,917","-$5,229,000",-88.64%,https://www.fmsbnewcastle.com,,Unknown,#N/A
6/30/2023,11445,84206040,"JEFFERSON BANK, THE",3008 EAST REED ROAD ,GREENVILLE,MS,38703,3553,"$116,549,000",1997,"$58,362","-$4,008,000",-14.76%,www.thejeffersonbank.com,,Unknown,#N/A
6/30/2023,3256,111907940,"HORIZON BANK, SSB","600 CONGRESS AVENUE, SUITE 400 ",AUSTIN,TX,78701,439,"$2,179,286,000",54222,"$40,192","-$111,211,000",-55.52%,www.horizon.bank,,Unknown,#N/A
6/30/2023,23030,121137726,CENTRAL VALLEY COMMUNITY BANK,"7100 NORTH FINANCIAL DRIVE, SUITE 101 ",FRESNO,CA,93720,434,"$2,200,631,000",39323,"$55,963","-$115,720,000",-41.95%,www.cvcb.com,,Unknown,Supported
6/30/2023,29066,302170162,"DEL NORTE BANK, A SAVINGS AND LOAN ASSOCIATION",705 GRAND AVENUE ,DEL NORTE,CO,81132,3655,"$106,453,000",4137,"$25,732","-$2,318,000",-18.48%,www.truelocalbank.com,,Unknown,#N/A
6/30/2023,18885,91914202,NEIGHBORHOOD NATIONAL BANK,45 NORTH UNION ,MORA,MN,55051,2389,"$269,588,000",11388,"$23,673","-$18,759,000",-61.92%,www.neighborhood.bank,,Unknown,Supported
6/30/2023,16283,61221310,SOUTH COAST BANK & TRUST,1500 NEWCASTLE STREET ,BRUNSWICK,GA,31520,2858,"$194,422,000",3899,"$49,865","-$6,263,000",-31.85%,http://www.southcoastbankandtrust.com,,Missing,#N/A
6/30/2023,5214,91914820,"FIRST NATIONAL BANK OF MOOSE LAKE, THE",400 ELM AVENUE ,MOOSE LAKE,MN,55767,3703,"$102,767,000",4835,"$21,255","-$4,808,000",-26.24%,www.firstmooselake.com,,Unknown,#N/A
6/30/2023,22273,51501817,BANK OF MINGO,10 COMMERCE DRIVE BELO INDUSTRIAL PARK,WILLIAMSON,WV,25661,3567,"$115,673,000",5125,"$22,570","-$420,000",-2.38%,https://www.thebankofmingo.com,,Unknown,Supported
6/30/2023,20279,103101518,"COMMUNITY STATE BANK, THE",1409 NORTH BROADWAY ,POTEAU,OK,74953,2160,"$314,203,000",16457,"$19,092","-$11,904,000",-38.45%,www.thecommunitysb.com,,Unknown,#N/A
6/30/2023,17122,91915832,LAKE COUNTRY COMMUNITY BANK,111 NORTH DIVISION ,MORRISTOWN,MN,55052,4503,"$28,554,000",1569,"$18,199","-$1,848,000",-50.37%,lccbank.com,,Unknown,#N/A
6/30/2023,22636,101903637,COMMUNITY BANK OF MARSHALL,811 WEST COLLEGE STREET ,MARSHALL,MO,65340,2774,"$205,965,000",9542,"$21,585","-$9,152,000",-46.69%,www.ourcommunity.bank,www.communitybankmarshall.com,Unknown,Supported
6/30/2023,17323,81918425,FIRST STATE COMMUNITY BANK,201 EAST COLUMBIA STREET ,FARMINGTON,MO,63640,312,"$3,445,294,000",164454,"$20,950","-$81,296,000",-20.76%,http://www.fscb.com,,Missing,Supported
6/30/2023,28925,271172644,SECURITY SAVINGS BANK,220 EAST BROADWAY ,MONMOUTH,IL,61462,2673,"$221,094,000",10147,"$21,789","-$11,791,000",-44.38%,http://www.securitysavings.com,,Unknown,Supported
6/30/2023,3711,71102500,MIDWEST BANK,200 EAST BROADWAY ,MONMOUTH,IL,61462,1429,"$541,688,000",19136,"$28,307","-$34,893,000",-56.78%,http://www.mbwi.com,,Missing,Supported
6/30/2023,9791,101902735,COMMERCIAL TRUST COMPANY OF FAYETTE,119 NORTH MAIN STREET ,FAYETTE,MO,65248,3210,"$150,329,000",6149,"$24,448","-$1,940,000",-12.10%,www.commercialtrust.com,,Unknown,Supported
6/30/2023,16720,112201988,"WESTERN BANK, ARTESIA, NEW MEXICO",320 WEST TEXAS ,ARTESIA,NM,88210,2140,"$318,201,000",5345,"$59,532","-$7,453,000",-27.48%,www.wbartesia.com,,Unknown,#N/A
6/30/2023,90290,211372378,UNIBANK FOR SAVINGS,49 CHURCH ST ,WHITINSVILLE,MA,1588,412,"$2,344,889,000",49362,"$47,504","-$82,141,000",-36.74%,www.unibank.com,,Unknown,#N/A
6/30/2023,6091,64101204,MACON BANK AND TRUST COMPANY,609 RED BOILING SPRINGS ROAD ,LAFAYETTE,TN,37083,1347,"$579,339,000",20780,"$27,880","-$43,320,000",-66.34%,https://maconbankandtrust.com,,Unknown,#N/A
6/30/2023,22855,103102326,OKLAHOMA HERITAGE BANK,515 SOUTH HICKORY ,ROFF,OK,74865,3793,"$94,157,000",3807,"$24,733","-$482,000",-4.74%,http://www.okheritage.com,,Unknown,Supported
6/30/2023,28930,301271460,VERIMORE BANK,300 WEST LOCKLING ,BROOKFIELD,MO,64628,1908,"$373,844,000",10081,"$37,084","-$2,121,000",-4.62%,http://www.verimore.bank,,Unknown,Supported
6/30/2023,11491,112201218,"CITIZENS BANK OF CLOVIS, THE",421 PILE STREET ,CLOVIS,NM,881017540,1867,"$385,304,000",9409,"$40,951","-$27,309,000",-52.53%,www.cbcnm.bank,www.citizensbankofclovis.com,Unknown,#N/A
6/30/2023,20884,121405115,BANK OF GUAM,111 WEST CHALAN SANTO PAPA ,HAGATNA,GU,96910,399,"$2,447,663,000",125378,"$19,522","-$145,072,000",-64.65%,http://https://www.bankofguam.com,http://bankofguam.com,Unknown,Supported
6/30/2023,23989,51404684,MINERS EXCHANGE BANK,483 FRONT STREET WEST ,COEBURN,VA,24230,3920,"$82,169,000",7488,"$10,973","-$2,873,000",-24.68%,www.mymeb.com,,Unknown,Supported
6/30/2023,14009,72403635,CHELSEA STATE BANK,1010 SOUTH MAIN STREET ,CHELSEA,MI,48118,1911,"$373,590,000",10763,"$34,711","-$9,936,000",-21.29%,www.chelseastate.bank,,Unknown,Supported
6/30/2023,14026,104911422,SCRIBNER BANK,400 MAIN STREET ,SCRIBNER,NE,68057,4028,"$73,491,000",2296,"$32,008","-$491,000",-3.88%,www.scribnerbank.com,,Unknown,#N/A
6/30/2023,90291,211371366,"SAVINGS BANK, THE",357 MAIN STREET ,WAKEFIELD,MA,1880,1189,"$677,279,000",23603,"$28,695","-$19,009,000",-24.01%,www.tsbdirect.bank,,Unknown,#N/A
6/30/2023,10958,91214627,UNITED PRAIRIE BANK,1141 THIRD AVENUE ,MOUNTAIN LAKE,MN,56159,1131,"$718,551,000",25655,"$28,008","-$8,619,000",-11.07%,www.unitedprairiebank.com,,Unknown,#N/A
6/30/2023,12531,82902663,"PEOPLES BANK, THE",500 NORTH JACKSON ,MAGNOLIA,AR,71753,3073,"$168,211,000",14683,"$11,456","-$30,000",-0.12%,www.pbmag.com,,Unknown,#N/A
6/30/2023,18514,112202372,FIRST NEW MEXICO BANK,300 S. GOLD ,DEMING,NM,880303731,2745,"$210,625,000",8402,"$25,068","-$6,755,000",-20.33%,www.firstnewmexicobank.com,,Unknown,#N/A
6/30/2023,10250,91308805,PEOPLES STATE BANK OF VELVA,101 N. MAIN STREET ,VELVA,ND,58790,3443,"$126,206,000",4203,"$30,028","-$1,950,000",-13.97%,http://www.psbvelva.com,,Unknown,Supported
6/30/2023,29120,275071327,"PYRAMAX BANK, F.S.B.",7001 WEST EDGERTON AVENUE ,GREENFIELD,WI,53220,1851,"$391,048,000",18119,"$21,582","-$15,320,000",-23.75%,https://www.pyramaxbank.com,,Unknown,#N/A
6/30/2023,8668,51404419,FARMERS & MERCHANTS BANK,165 NEW MARKET ,TIMBERVILLE,VA,22853,759,"$1,151,309,000",44587,"$25,822","-$47,687,000",-44.61%,WWW.FMBANKVA.COM,,Unknown,Supported
6/30/2023,5518,111904231,"CITY NATIONAL BANK OF SAN SABA, THE",209 E BROWN ,SAN SABA,TX,768773501,3948,"$79,664,000",2771,"$28,749","-$8,519,000",-86.70%,www.cnbss.com,,Unknown,#N/A
6/30/2023,1705,64103697,MOUNTAIN VALLEY BANK,17114 RANKIN AVENUE ,DUNLAP,TN,37327,3227,"$148,084,000",7112,"$20,822","-$2,323,000",-10.88%,www.mtnvalleybankonline.com,,Unknown,#N/A
6/30/2023,22046,65402517,FIRST NATIONAL BANK USA,13386 US HWY 90 WEST ,BOUTTE,LA,70039,3022,"$173,492,000",5800,"$29,912","-$1,137,000",-4.80%,www.fnbusa.com,,Unknown,#N/A
6/30/2023,26922,211070230,"COOPERATIVE BANK, THE",40 BELGRADE AVE ,ROSLINDALE,MA,2131,1704,"$442,862,000",12019,"$36,847","-$3,920,000",-8.06%,http://www.thecooperativebank.com,,Unknown,#N/A
6/30/2023,15216,61211317,PEOPLES BANK,299 WEST LIBERTY STREET ,LYONS,GA,30436,3323,"$137,501,000",4925,"$27,919","-$495,000",-3.18%,www.ourpeoplesbank.com,,Unknown,Supported
6/30/2023,5095,91206541,STAR BANK,100 STATE HIGHWAY 55 EAST ,MAPLE LAKE,MN,55358,2124,"$322,162,000",16637,"$19,364","-$4,580,000",-13.06%,www.starbank.net,,Unknown,#N/A
6/30/2023,3713,71904290,GRUNDY BANK,201 LIBERTY STREET ,MORRIS,IL,60450,1789,"$410,475,000",13004,"$31,565","-$325,000",-0.86%,www.grundy.bank,www.grundybank.com,Unknown,#N/A
6/30/2023,22308,72413104,WEST MICHIGAN COMMUNITY BANK,5367 SCHOOL STREET ,HUDSONVILLE,MI,49426,1055,"$785,857,000",13966,"$56,269","-$9,069,000",-10.45%,www.wmcb.com,,Unknown,Supported
6/30/2023,31972,291471419,FIRST WESTERN FEDERAL SAVINGS BANK,402 MAIN STREET ,RAPID CITY,SD,57701,4355,"$44,533,000",411,"$108,353",,,www.fwfsb.com,,Unknown,#N/A
6/30/2023,10317,64206426,CITIZENS BANK AND TRUST COMPANY OF GRAINGER COUNTY,8335 RUTLEDGE PIKE ,RUTLEDGE,TN,37861,2536,"$242,996,000",11225,"$21,648","-$22,393,000",-58.75%,http://www.cbtgrainger.com,,Unknown,#N/A
6/30/2023,31217,253171676,LIFESTORE BANK,205 SOUTH JEFFERSON AVENUE ,WEST JEFFERSON,NC,28694,1977,"$354,888,000",15410,"$23,030","-$3,997,000",-8.54%,www.golifestore.com,,Unknown,Supported
6/30/2023,28949,284272612,AMORY FEDERAL SAVINGS AND LOAN ASSOCIATION,213 SECOND AVENUE NORTH ,AMORY,MS,38821,4124,"$64,196,000",1349,"$47,588","-$1,197,000",-10.94%,www.amoryfederal.com,,Unknown,#N/A
6/30/2023,31223,83913033,FIRST HARRISON BANK,220 FEDERAL DRIVE NORTHWEST ,CORYDON,IN,47112,830,"$1,046,504,000",55767,"$18,766","-$43,705,000",-39.27%,www.firstharrison.com,www.bankingbutler.com,Unknown,Supported
6/30/2023,16250,71004284,MARQUETTE BANK,6316 SOUTH WESTERN AVENUE ,CHICAGO,IL,60636,550,"$1,718,344,000",76916,"$22,341","-$56,950,000",-34.59%,www.emarquettebank.com,,Unknown,#N/A
6/30/2023,22867,101003773,COMMUNITY BANK OF RAYMORE,801 WEST FOXWOOD DRIVE ,RAYMORE,MO,64083,2076,"$332,419,000",14075,"$23,618","-$33,476,000",-113.61%,http://www.cbronline.net,,Unknown,#N/A
6/30/2023,13032,75902832,CITIZENS FIRST BANK,101 SOUTH MAIN STREET ,VIROQUA,WI,54665,2418,"$262,410,000",10535,"$24,908","-$7,215,000",-23.73%,http://www.citizensfirstbank.net,,Unknown,Supported
6/30/2023,21692,63209660,PEOPLES BANK OF GRACEVILLE,5306 BROWN STREET ,GRACEVILLE,FL,32440,3575,"$114,835,000",3736,"$30,737","-$4,102,000",-34.19%,www.peoplesgraceville.com,,Unknown,Supported
6/30/2023,29143,286573351,SYSTEMATIC SAVINGS BANK,318 SOUTH AVENUE ,SPRINGFIELD,MO,65806,4349,"$44,954,000",863,"$52,090","-$646,000",-6.20%,WWW.MYSYSTEMATIC.COM,,Unknown,Supported
6/30/2023,20954,64202255,CITIZENS NATIONAL BANK,200 FORKS OF THE RIVER PKWY ,SEVIERVILLE,TN,37862,661,"$1,401,312,000",41979,"$33,381","-$45,422,000",-26.67%,www.cnbtn.com,,Unknown,Supported
6/30/2023,15359,53102586,SOUTHERN BANK AND TRUST COMPANY,100 NORTH CENTER STREET ,MOUNT OLIVE,NC,28365,276,"$4,094,830,000",108545,"$37,725","-$255,631,000",-58.50%,http://www.southernbank.com,,Unknown,#N/A
6/30/2023,17120,84205915,FIRST SECURITY BANK,295 HIGHWAY 6 WEST ,BATESVILLE,MS,38606,1044,"$795,951,000",32579,"$24,431","-$37,914,000",-49.64%,www.firstsecuritybk.com,,Unknown,Supported
6/30/2023,26539,0,BANK OF THE FEDERATED STATES OF MICRONESIA,98 KASELEHLIE STREET ,POHNPEI,0,96941,2839,"$197,209,000",9320,"$21,160","-$4,666,000",-16.11%,,,Unknown,#N/A
6/30/2023,11953,52203046,"GRANT COUNTY BANK, THE",3 N MAIN STREET BOX 929 ,PETERSBURG,WV,26847,2325,"$280,874,000",13051,"$21,521","-$6,981,000",-18.17%,http://www.grantcountybank.com,,Unknown,#N/A
6/30/2023,6787,51503051,"FIRST NATIONAL BANK OF PETERSTOWN, THE",380 MARKET STREET ,PETERSTOWN,WV,24963,4029,"$73,478,000",5160,"$14,240","-$2,331,000",-23.09%,www.fnbp.com,,Unknown,#N/A
6/30/2023,2708,42105442,"FIRST NATIONAL BANK OF MANCHESTER, THE",120 TOWN BRANCH RD ,MANCHESTER,KY,40962,2942,"$183,319,000",6408,"$28,608","-$1,475,000",-7.70%,www.fnbmbank.com,,Unknown,#N/A
6/30/2023,12223,81501696,"CALLAWAY BANK, THE",5 EAST FIFTH STREET ,FULTON,MO,65251,1748,"$425,882,000",17507,"$24,326","-$7,880,000",-18.22%,www.callawaybank.com,,Unknown,#N/A
6/30/2023,17775,111312205,FIRST STATE BANK,245 W MOSS STREET ,PAINT ROCK,TX,76866,3342,"$136,014,000",4053,"$33,559","-$4,427,000",-23.58%,http://www.fsbpaintrock.com,,Missing,Supported
6/30/2023,9752,91215435,MARSHALL COUNTY STATE BANK,118 EAST MINNESOTA AVENUE ,NEWFOLDEN,MN,56738,4475,"$32,286,000",1587,"$20,344","-$226,000",-3.71%,www.mcsbnewfolden.com,,Unknown,Supported
6/30/2023,13167,83904660,BANK OF CLARKSON,101 EAST MAIN STREET ,CLARKSON,KY,42726,3363,"$133,766,000",7948,"$16,830","-$8,680,000",-45.42%,www.bankofclarkson.com,,Unknown,Supported
6/30/2023,3799,81905014,"BRADFORD NATIONAL BANK OF GREENVILLE, THE",100 EAST COLLEGE AVENUE ,GREENVILLE,IL,62246,1581,"$483,958,000",19103,"$25,334","-$19,658,000",-40.00%,www.bradfordbank.com,,Unknown,#N/A
6/30/2023,13794,91307275,MCINTOSH COUNTY BANK,204 WEST MAIN ST ,ASHLEY,ND,58413,3788,"$94,930,000",4276,"$22,201","-$4,230,000",-34.75%,www.makeitmcb.com,,Unknown,#N/A
6/30/2023,8387,91305044,BANKNORTH,340 MAIN STREET ,ARTHUR,ND,58006,1796,"$408,135,000",14356,"$28,430","-$2,194,000",-3.99%,https://www.ibanknorth.com,,Unknown,Supported
6/30/2023,9340,91212726,"FARMERS & MERCHANTS STATE BANK OF NEW YORK MILLS, INCORPORATED",11 NORTH WALKER AVENUE ,NEW YORK MILLS,MN,56567,4073,"$68,722,000",3337,"$20,594","-$6,512,000",-60.35%,www.fmbanknym.com,,Unknown,#N/A
6/30/2023,2738,83903108,"FIRST & FARMERS NATIONAL BANK, INC.",2020 S HIGHWAY 27 ,SOMERSET,KY,42502,1385,"$561,077,000",26990,"$20,788","-$12,672,000",-18.63%,www.firstandfarmers.com,,Unknown,#N/A
6/30/2023,9502,51401043,MOVEMENT BANK,201 NORTH UNION STREET ,DANVILLE,VA,24541,3478,"$123,174,000",2460,"$50,071","-$2,826,000",-16.37%,www.movementbank.com,,Unknown,#N/A
6/30/2023,845,52201925,"BANK OF ROMNEY, THE",95 EAST MAIN STREET ,ROMNEY,WV,26757,2424,"$261,011,000",16094,"$16,218","-$6,837,000",-13.40%,http://www.bankofromney.net,,Unknown,#N/A
6/30/2023,10044,75900766,NATIONAL EXCHANGE BANK AND TRUST,130 SOUTH MAIN STREET ,FOND DU LAC,WI,54935,442,"$2,163,871,000",83584,"$25,889","-$80,598,000",-17.02%,https://www.nebat.com,,Unknown,#N/A
6/30/2023,29950,11075150,"SANTANDER BANK, NATIONAL ASSOCIATION","824 NORTH MARKET STREET, SUITE 100 ",WILMINGTON,DE,19801,31,"$79,186,547,000",2961602,"$26,738","-$2,201,284,000",-19.50%,www.santander.com,www.santanderbank.com,Unknown,#N/A
6/30/2023,13297,21309735,SOLVAY BANK,1537 MILTON AVENUE ,SOLVAY,NY,13209,879,"$962,903,000",31040,"$31,021","-$51,674,000",-46.52%,www.solvaybank.com,www.meusbank.com,Unknown,#N/A
6/30/2023,6672,42000314,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",38 FOUNTAIN SQUARE PLAZA ,CINCINNATI,OH,45263,16,"$177,560,000,000",6803005,"$26,100","-$6,070,000,000",-31.99%,www.53.com,,Unknown,#N/A
6/30/2023,8541,91213806,STATE BANK OF FAIRMONT,918 EAST BLUE EARTH AVENUE ,FAIRMONT,MN,56031,3474,"$123,791,000",4676,"$26,474","-$2,546,000",-17.63%,www.sbof.com,,Unknown,Supported
6/30/2023,15606,101918075,"HAMILTON BANK, THE",111 NORTH DAVIS STREET ,HAMILTON,MO,64644,3767,"$96,368,000",5701,"$16,904","-$6,891,000",-70.60%,www.hamiltonbank.net,,Unknown,#N/A
6/30/2023,2249,112200824,WESTERN BANK,140 E. MOTEL DRIVE ,LORDSBURG,NM,88045,2492,"$251,014,000",10773,"$23,300","-$17,442,000",-51.26%,http://www.bootheelbank.com,,Unknown,#N/A
6/30/2023,14636,101104779,PEOPLES BANK,101 EAST MAIN ,COLDWATER,KS,67029,4358,"$44,370,000",1670,"$26,569","-$1,879,000",-26.64%,http://www.peoplesbankcoldwater.com,,Unknown,Supported
6/30/2023,18132,113123573,PEARLAND STATE BANK,2301 N. MAIN STREET ,PEARLAND,TX,775814111,2889,"$190,083,000",3540,"$53,696","-$15,801,000",-67.84%,www.pearlandbank.com,,Unknown,Supported
6/30/2023,10693,64204703,SIMPLYBANK.,420 3RD AVENUE ,DAYTON,TN,37321,1282,"$615,068,000",35864,"$17,150","-$11,495,000",-16.03%,www.simply.bank,www.mysimplybank.com,Unknown,#N/A
6/30/2023,14079,73905064,GNB BANK,529 G AVENUE ,GRUNDY CENTER,IA,50638,1510,"$513,871,000",19646,"$26,157","-$9,641,000",-15.61%,http://www.gnbbank.com,,Unknown,#N/A
6/30/2023,27417,211574862,"HOME LOAN INVESTMENT BANK, F.S.B.","1 HOME LOAN PLAZA, SUITE 3 ",WARWICK,RI,2886,2087,"$328,951,000",3890,"$84,563","-$369,000",-0.73%,www.homeloanbank.com,,Unknown,#N/A
6/30/2023,10469,81217919,FARMERS & MERCHANTS BANK OF HUTSONVILLE,108 SOUTH MAIN STREET ,HUTSONVILLE,IL,62433,4350,"$44,784,000",1786,"$25,075","-$516,000",-5.73%,,,Unknown,#N/A
6/30/2023,27989,271972925,OSB COMMUNITY BANK,925 LASALLE STREET ,OTTAWA,IL,61350,2255,"$293,843,000",11093,"$26,489","-$3,682,000",-8.38%,www.myosb.bank,,Unknown,#N/A
6/30/2023,21265,67009044,BRADESCO BANK,3011 PONCE DE LEON BLVD ,CORAL GABLES,FL,33134,342,"$2,926,353,000",12209,"$239,688","-$15,366,000",-3.18%,https://www.bradescobank.com,http://www.myebanc.com,Unknown,#N/A
6/30/2023,321,84205614,HOLMES COUNTY BANK,316 COURT SQUARE ,LEXINGTON,MS,39095,3349,"$135,397,000",5147,"$26,306","-$8,035,000",-44.04%,http://www.holmesbk.com,,Unknown,#N/A
6/30/2023,5221,91903530,"FIRST NATIONAL BANK OF OSAKIS, THE",211-213 CENTRAL AVE. ,OSAKIS,MN,56360,4003,"$75,331,000",3744,"$20,120","-$1,385,000",-18.98%,www.fnbosakis.com,,Unknown,#N/A
6/30/2023,26626,111016501,UNITED TEXAS BANK,"13101 PRESTON ROAD, SUITE 100 ",DALLAS,TX,75240,868,"$973,769,000",2629,"$370,395","-$11,397,000",-7.59%,www.unitedtexasbank.com,www.utb.com,Unknown,Supported
6/30/2023,27998,242071509,GUARDIAN SAVINGS BANK,6100 WEST CHESTER ROAD ,WEST CHESTER,OH,45069,935,"$896,803,000",24097,"$37,216",,,www.guardiansavingsbank.com,,Unknown,#N/A
6/30/2023,4465,73903383,"MIDSTATES BANK, NATIONAL ASSOCIATION","1851 MADISON AVENUE, SUITE 732 ",COUNCIL BLUFFS,IA,51503,1387,"$560,761,000",20714,"$27,072","-$26,652,000",-43.60%,www.midstatesbank.com,www.msbna.com,Missing,#N/A
6/30/2023,10165,91908988,FARMERS AND MERCHANTS STATE BANK OF PIERZ,80 MAIN ST. ,PIERZ,MN,56364,2308,"$284,193,000",14293,"$19,883","-$13,578,000",-45.91%,www.fmpierz.com,,Unknown,#N/A
6/30/2023,5981,44105576,"COMMUNITY BANK, THE",113 NORTH FIFTH STREET ,ZANESVILLE,OH,43701,1443,"$536,660,000",26383,"$20,341","-$12,941,000",-22.54%,www.thecombank.com,www.checkingfinder.com,Unknown,#N/A
6/30/2023,10194,91914121,PINE RIVER STATE BANK,103 MILL STREET ,PINE RIVER,MN,56474,3132,"$159,726,000",9449,"$16,904","-$3,613,000",-27.87%,www.pineriverstatebank.com,,Unknown,#N/A
6/30/2023,31905,311974032,"CYPRESS BANK, SSB",120 SOUTH GREER BOULEVARD ,PITTSBURG,TX,75686,2988,"$177,705,000",11020,"$16,126","-$8,349,000",-34.02%,www.cypressbanktx.com,,Unknown,#N/A
6/30/2023,57497,221370894,PATHFINDER BANK,214 WEST FIRST STREET ,OSWEGO,NY,13126,778,"$1,111,230,000",35409,"$31,383","-$27,399,000",-19.95%,http://www.PATHFINDERBANK.com,,Unknown,#N/A
6/30/2023,29999,253272261,MUTUAL SAVINGS BANK,330 WEST CAROLINA AVENUE ,HARTSVILLE,SC,29550,4445,"$36,093,000",1067,"$33,827","-$1,111,000",-9.09%,www.mutualsavings.net,,Unknown,Supported
6/30/2023,16201,74913194,BANK OF WOLCOTT,105 NORTH RANGE STREET ,WOLCOTT,IN,47995,2725,"$213,572,000",7239,"$29,503","-$10,005,000",-36.80%,http://www.bankofwolcott.com,,Unknown,Supported
6/30/2023,9777,84204709,CITIZENS BANK AND TRUST COMPANY,239 EAST MAIN STREET ,MARKS,MS,38646,3858,"$87,912,000",3831,"$22,948","-$1,668,000",-14.49%,www.cbt-co.com,,Unknown,#N/A
6/30/2023,11761,73909620,CITIZENS SAVINGS BANK,133 EAST MAIN STREET ,HAWKEYE,IA,52147,4491,"$30,248,000",1231,"$24,572","-$2,792,000",-60.91%,http://WWW.CSBHAWKEYE.COM,,Unknown,#N/A
6/30/2023,16079,104913491,YORK STATE BANK,700 NORTH LINCOLN AVENUE ,YORK,NE,68467,3079,"$167,208,000",7187,"$23,265","-$3,323,000",-16.32%,www.yorkstatebank.com,,Unknown,#N/A
6/30/2023,14650,73913755,HILLS BANK AND TRUST COMPANY,131 EAST MAIN STREET ,HILLS,IA,52235,319,"$3,265,967,000",172613,"$18,921","-$50,991,000",-9.64%,http://www.hillsbank.com,http://www.hillsbankonline.com,Unknown,#N/A
6/30/2023,5232,91909068,"FIRST NATIONAL BANK OF PROCTOR, THE",211 2ND ST. ,PROCTOR,MN,55810,4506,"$27,815,000",1841,"$15,109","-$636,000",-24.43%,www.proctorbank.com,,Unknown,#N/A
